run_id,timestamp,model,backend,temperature,row_no,id,sektor,kl,sub_indikator,target_2025,satuan,gold,gold_suspect,pred,benar,confidence,source_type,evidence_year,summary_pred,summary_gold,source_url_pred,domain,domain_goid,url_dari_search,pakai_template,status,error,n_search,n_search_gagal,n_query,queries_str,in_tok,out_tok,latency_s
20260918_113127,2026-09-18T11:39:39,gemma-4-26B-A4B-it,serper,0.0,46,304,Birokrasi,KEMENTERIAN KELAUTAN DAN PERIKANAN,KP 02.22.01 - Proporsi tangkapan jenis ikan yang berada pada batas biologis yang aman,≤80,persen,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan adanya dokumen Laporan Kinerja Direktorat Jenderal Perikanan Tangkap tahun 2025 yang mencantumkan IKU Proporsi Tangkapan Jenis Ikan yang Berada pada Batas Biologis yang Aman sebagai sasaran kinerja. Dokumen tersebut menunjukkan pelaksanaan pemantauan pemanfaatan sumber daya perikanan tangkap untuk menjaga keberlanjutan stok ikan pada tahun 2025.","Program berjalan, ditandai dengan capaian realisasi Tahun 2025 sebesar 61,19% (masih dalam batas aman, target ≤80%), sebagaimana dipublikasikan dalam Laporan Kinerja instansi pengampu indikator. Indikator ini juga tercantum sebagai target resmi dalam dokumen perencanaan kinerja Tahun 2025, dengan instrumen pengukuran berupa pelaporan logbook penangkapan ikan, pemantauan oleh observer di atas kapal, dan penghitungan alokasi kuota sumber daya ikan. Pelaksanaan di lapangan turut didukung kebijakan Penangkapan Ikan Terukur berbasis kuota.",https://kkp.go.id/download-pdf-akuntabilitas-kinerja/akuntabilitas-kinerja-pelaporan-kinerja-laporan-kinerja-direktorat-jenderal-perikanan-tangkap-tahun-2025.pdf,kkp.go.id,True,True,True,OK,,1,0,1,laporan kinerja 2025 Kementerian Kelautan dan Perikanan proporsi tangkapan jenis ikan batas biologis aman,2275,247,4.49
20260918_113127,2026-09-18T11:39:44,gemma-4-26B-A4B-it,serper,0.0,47,309,Pangan,KEMENTERIAN KELAUTAN DAN PERIKANAN,KP 02.22.03 - Volume produksi olahan perikanan,"3,71",juta ton,True,False,True,True,100,lkj,2025,"Program berjalan, ditandai dengan laporan capaian kinerja Direktorat Pengolahan KKP yang mencatat volume produksi olahan perikanan mencapai 3,78 juta ton (prognosa) pada tahun 2025. Capaian ini melampaui target tahunan sebesar 3,71 juta ton dengan persentase sebesar 101,89%.","Program berjalan dan capaiannya sudah dipublikasikan. Laporan Kinerja Tahun 2025 Direktorat Pengolahan, Ditjen PDSPKP (ditetapkan Januari 2026) mencantumkan Volume Produksi Olahan Perikanan sebagai indikator kinerja dengan target 3,71 juta ton dan realisasi prognosa 3,783 juta ton atau 101,89% dari target, serta menyebut capaian tersebut setara 86,49% terhadap target Renstra 2029 sebesar 4,37 juta ton.",https://kkp.go.id/download-pdf-akuntabilitas-kinerja/akuntabilitas-kinerja-pelaporan-kinerja-laporan-kinerja-triwulan-iv-tahun-2025-direktorat-pengolahan.pdf,kkp.go.id,True,True,True,OK,,2,0,2,"laporan kinerja 2025 Kementerian Kelautan dan Perikanan produksi olahan perikanan | site:kkp.go.id ""produksi olahan perikanan"" 2025",4292,273,4.59
20260918_113127,2026-09-18T11:39:50,gemma-4-26B-A4B-it,serper,0.0,48,319,Pendidikan,KEMENTERIAN KOORDINATOR BIDANG PEMBANGUNAN MANUSIA DAN KEBUDAYAAN,PN 04 - Rata - rata lama sekolah penduduk usia di atas 15 tahun,"9,33",Tahun,True,False,True,True,85,siaran_pers,2025,"Program berjalan, ditandai dengan adanya kegiatan koordinasi Kemenko PMK terkait penyampaian temuan uji keterbacaan RAN PAUD HI 2025-2029 sebagai bagian dari upaya penguatan SDM. Selain itu, BPS telah merilis data statistik terkait Rata-Rata Lama Sekolah (RLS) penduduk usia 15 tahun ke atas untuk tahun 2025.","Program berjalan, ditandai dengan terkonfirmasinya pengukuran dan publikasi rata-rata lama sekolah penduduk umur 15 tahun ke atas oleh Badan Pusat Statistik, dengan angka nasional tercatat sebesar 9,41 tahun sebagaimana ditampilkan pada tabel statistik resmi BPS menurut provinsi. Angka tersebut setara dengan penduduk Indonesia rata-rata menempuh pendidikan hingga menamatkan jenjang SMP atau sederajat. Capaian ini juga disampaikan Kepala BPS dalam peluncuran Indeks Daya Saing Daerah (IDSD) 2025, yang sekaligus menyoroti ketimpangan antarwilayah, dengan DKI Jakarta tercatat tertinggi pada 11,58 tahun dan Papua Pegunungan terendah pada 4,76 tahun. Pengukuran dilakukan secara rutin dan tersedia dalam rincian per provinsi, sementara pembandingan terhadap target nasional tidak dicantumkan dalam tabel statistik tersebut.",https://www.kemenkopmk.go.id/kemenko-pmk-sampaikan-temuan-uji-keterbacaan-ran-paud-hi-2025-2029-perkuat-sinergi-pusat-dan-daerah,www.kemenkopmk.go.id,True,True,True,OK,,2,0,2,laporan kinerja 2025 Kemenko PMK rata-rata lama sekolah penduduk usia di atas 15 tahun | kegiatan Kemenko PMK peningkatan rata-rata lama sekolah 2025,4297,282,6.41
20260918_113127,2026-09-18T11:39:56,gemma-4-26B-A4B-it,serper,0.0,49,324,Industri,"KEMENTERIAN USAHA MIKRO, KECIL, DAN MENENGAH",KP 03.03.02 - Proporsi kredit UMKM terhadap kredit perbankan,"21,6",persen,True,False,True,True,95,siaran_pers,2025,"Program berjalan, ditandai dengan penyaluran Kredit Usaha Rakyat (KUR) tahun 2025 yang telah mencapai Rp238,7 triliun atau 83,2 persen dari total plafon hingga November 2025. Kementerian UMKM secara aktif melakukan percepatan penyaluran KUR untuk memperkuat daya saing UMKM sesuai target tahun berjalan. Bukti ini menunjukkan adanya kegiatan teknis penyaluran kredit yang berkontribusi langsung pada indikator proporsi kredit UMKM.","Program berjalan, ditandai dengan penerbitan POJK Nomor 19 Tahun 2025 tentang Kemudahan Akses Pembiayaan kepada UMKM sebagai instrumen kebijakan pendukung. Data realisasi: menurut siaran pers OJK 10 Maret 2026 (Kepala Eksekutif Pengawas Perbankan OJK Dian Ediana Rae), penyaluran kredit UMKM per Januari 2026 tercatat Rp1.482,9 triliun atau sekitar 17,33 persen dari total penyaluran kredit/pembiayaan dan mengalami moderasi 0,53 persen (yoy). Angka 17,33 persen ini jauh di bawah target indikator 21,6 persen untuk 2025 dan menunjukkan tren menurun, sehingga program berjalan tetapi capaian indikator belum memenuhi target.",https://umkm.go.id/news/i5dil4qdikf6iy2hk68ab9y4,umkm.go.id,True,True,True,OK,,2,0,2,laporan kinerja 2025 Kementerian UMKM kredit UMKM terhadap kredit perbankan | siaran pers Kementerian UMKM penyaluran kredit UMKM 2025,4122,254,5.88
20260918_113127,2026-09-18T11:40:02,gemma-4-26B-A4B-it,serper,0.0,50,326,Sosial,KEMENTERIAN PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,PP 04.17 - Indeks Pemenuhan Hak Anak,"67,57",Indeks,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan adanya kegiatan kunjungan Menteri PPPA ke Indragiri Hulu sebagai bagian dari rangkaian Hari Anak Nasional 2025 untuk memastikan pemenuhan hak dasar anak. Selain itu, terdapat laporan realisasi penanganan kasus perlindungan anak oleh KemenPPPA yang tercatat hingga Juni 2025.","Program berjalan, ditandai dengan terselenggaranya siklus penuh evaluasi Kabupaten/Kota Layak Anak sepanjang 2025 mulai dari verifikasi lapangan hingga verifikasi final di seluruh provinsi, yang berpuncak pada penganugerahan penghargaan kepada ratusan daerah. Pada 8 Agustus 2025 KemenPPPA menganugerahkan Penghargaan Kabupaten/Kota Layak Anak 2025 kepada 355 kabupaten/kota (22 Utama, 69 Nindya, 125 Madya, 139 Pratama) dan Penghargaan Provinsi Layak Anak kepada 13 provinsi. Tahapan evaluasi pada 2025 mencakup verifikasi lapangan secara hibrida maupun kunjungan langsung serta verifikasi final yang diselenggarakan di 38 provinsi, dan KLA kini telah masuk dalam RPJMN 2025-2029. Nilai IPHA agregat nasional Tahun 2025 belum dipublikasikan; publikasi indeks nasional terakhir yang tersedia di laman KemenPPPA masih memuat capaian sampai Tahun 2023. Meski demikian, penghitungan dan publikasi IPHA untuk periode 2025 sudah mulai berjalan di tingkat daerah melalui portal data resmi pemerintah daerah, contohnya dataset Indeks Perlindungan Anak (mencakup IPHA) milik Dinas PPAPP Provinsi DKI Jakarta yang tayang di Satu Data Indonesia sejak Desember 2025, serta dataset Indeks Pemenuhan Hak Anak (IPHA) Tahun 2025 pada portal Open Data Kabupaten Kubu Raya.",https://www.kemenpppa.go.id/siaran-pers/menteri-pppa-kunjungi-anak-anak-di-indragiri-hulu-semua-anak-berhak-bahagia-tanpa-terkecuali,www.kemenpppa.go.id,True,True,True,OK,,2,0,2,laporan kinerja 2025 Kementerian Pemberdayaan Perempuan dan Perlindungan Anak Indeks Pemenuhan Hak Anak | siaran pers KemenPPPA pelaksanaan program pemenuhan hak anak 2025 [site:kemenpppa.go.id],4164,269,5.42
20260918_113127,2026-09-18T11:40:08,gemma-4-26B-A4B-it,serper,0.0,51,335,Industri,KEMENTERIAN KOORDINATOR BIDANG PEREKONOMIAN,GNI Per Kapita,5410,USD,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan laporan capaian ekonomi tahun 2025 yang mencatat pertumbuhan ekonomi sebesar 5,11% dan realisasi investasi yang kuat pada periode Januari-September 2025. Kemenko Perekonomian secara aktif memantau stabilitas makroekonomi dan investasi sebagai penggerak utama indikator kesejahteraan ekonomi nasional di tahun 2025.","Program berjalan, ditandai dengan indikator yang terpantau melalui rilis resmi BPS dan Bank Dunia, dengan capaian di bawah target 2025. BPS mencatat PDB Indonesia atas dasar harga berlaku tahun 2025 mencapai Rp23.821,1 triliun dengan PDB per kapita Rp83,7 juta atau USD 5.083,4, dan pertumbuhan ekonomi 5,11 persen. Dari sisi klasifikasi internasional, Bank Dunia menetapkan ambang upper middle income untuk tahun fiskal 2027 pada GNI per kapita USD 4.636 sampai USD 14.375 berdasarkan data 2025, dan Indonesia tetap berada pada kelompok upper middle income. Angka GNI per kapita metode Atlas tahun 2025 untuk Indonesia belum dipublikasikan pemerintah sebagai capaian indikator.",https://www.ekon.go.id/publikasi/detail/6755/perekonomian-indonesia-2025-tetap-tangguh-stabilitas-makro-terjaga-dan-kualitas-pertumbuhan-terus-menguat,www.ekon.go.id,True,True,True,OK,,2,0,2,laporan kinerja 2025 Kemenko Perekonomian GNI per kapita | siaran pers Kemenko Perekonomian realisasi GNI per kapita 2025,4167,275,6.75
20260918_113127,2026-09-18T11:40:12,gemma-4-26B-A4B-it,serper,0.0,52,337,Energi,KEMENTERIAN KOORDINATOR BIDANG PEREKONOMIAN,PN 02 - Indeks Ketahanan Energi,"6,77",Indeks,True,False,True,True,95,lkj,2025,"Program berjalan, ditandai dengan adanya dokumen Laporan Kinerja (Narasi Kinerja Triwulan II) Kemenko Perekonomian tahun 2025 yang mencantumkan target dan proses pengukuran IKU Indeks Ketahanan Energi. Dokumen tersebut menunjukkan bahwa kegiatan pemantauan dan pengukuran indikator tersebut sedang dilakukan pada tahun berjalan 2025.","Program berjalan dan indikatornya sudah diukur serta dilaporkan resmi. Laporan Kinerja Kementerian ESDM 2025 mencatat realisasi Indeks Ketahanan Energi Nasional Tahun 2025 sebesar 70,40 dengan capaian 96,40 persen terhadap target Perjanjian Kinerja sebesar 73,03. Angka tersebut disajikan dalam skala 100 sebagai hasil transformasi formula baru, sehingga setara sekitar 7,04 pada skala 10 (mekanisme konversi yang sama digunakan pada Indeks Kemandirian Energi, di mana hasil perhitungan 6,72 skala 10 dikonversi menjadi 67,20 skala 100). Sebagai konteks baseline, Dewan Energi Nasional sebelumnya mencatat indeks ketahanan energi Indonesia pada skor 6,64 dan masuk kategori ""tahan"". Perlu dicatat, Renstra Kementerian ESDM 2025-2029 baru ditetapkan pada 30 Desember 2025 melalui Permen ESDM Nomor 20 Tahun 2025, sehingga Perjanjian Kinerja 2025 masih mengacu pada informasi kinerja Renstra periode sebelumnya, dan penetapan nilai final dilakukan Setjen DEN. Angka versi Kemenko Perekonomian sebagai KL pengampu PN 02 belum ditemukan publikasinya secara terpisah.",https://kinerja.ekon.go.id/perencanaan/download/narasi_kinerja_tw2-1501-2025-U1oXh.pdf,kinerja.ekon.go.id,True,True,True,OK,,1,0,1,laporan kinerja 2025 Kemenko Perekonomian Indeks Ketahanan Energi,2217,207,4.0
20260918_113127,2026-09-18T11:40:19,gemma-4-26B-A4B-it,serper,0.0,53,354,Birokrasi,KEMENTERIAN HUKUM,KP 07.02.01 - Indeks Kualitas Peraturan Perundang-undangan,"3,26",Indeks,True,False,True,True,95,lkj,2025,"Program berjalan, ditandai dengan adanya realisasi Indeks Kualitas Peraturan Perundang-undangan sebesar 3,78 pada tahun 2025 sebagaimana tercantum dalam dokumen LKjIP Kementerian Hukum. Selain itu, Direktorat Jenderal Peraturan Perundang-undangan (DJPP) melakukan kegiatan koordinasi teknis mengenai mekanisme perhitungan indeks tersebut ke wilayah-wilayah.","Program berjalan dan melampaui target, ditandai dengan capaian kinerja Indeks Kualitas Peraturan Perundang-undangan sebesar 3,78 dari target 3,25 (capaian 116,30%) sebagaimana dilaporkan dalam Laporan Kinerja (LKjIP) Kementerian Hukum Tahun 2025. Capaian ini didukung oleh optimalisasi tahapan pembentukan peraturan perundang-undangan, mulai dari perencanaan, penyusunan, pembahasan, hingga pengundangan, serta penguatan koordinasi dengan kementerian/lembaga terkait dalam proses harmonisasi regulasi.",https://kemenkum.go.id/attachments/LKjIP/LKjIP_Kemenkum_2025.pdf,kemenkum.go.id,True,True,True,OK,,2,0,2,"laporan kinerja 2025 Kementerian Hukum Indeks Kualitas Peraturan Perundang-undangan | site:kemenkum.go.id ""Indeks Kualitas Peraturan Perundang-undangan"" 2025",4093,241,6.81
20260918_113127,2026-09-18T11:40:25,gemma-4-26B-A4B-it,serper,0.0,54,356,Infrastruktur,KEMENTERIAN PERHUBUNGAN,PP 03.01 - Jumlah perjalanan kereta api,"0,92",juta perjalanan,True,False,True,True,95,media,2025,"Program berjalan, ditandai dengan pemberlakuan Grafik Perjalanan Kereta Api (Gapeka) 2025 per 1 Februari 2025 yang mencakup penambahan jumlah perjalanan kereta api antarkota di Jawa. Implementasi ini secara konkret meningkatkan frekuensi layanan kereta api untuk mendukung konektivitas nasional sesuai target tahun 2025.","Program berjalan, ditandai dengan ditetapkan dan diberlakukannya Grafik Perjalanan Kereta Api (Gapeka) 2025 oleh DJKA per 1 Februari 2025, yang menambah jumlah perjalanan kereta api. Jumlah perjalanan KA penumpang antarkota naik sekitar 8% dibanding tahun sebelumnya, dari 226 menjadi 246 perjalanan per hari, disertai penambahan 28 perjalanan KA barang di Divre III Palembang dan Divre IV Tanjungkarang serta penambahan perjalanan Commuter Line di lintas dengan volume pengguna tinggi. Dampaknya terkonfirmasi pada sisi layanan: Menteri Perhubungan menyebut jumlah pengguna kereta api naik dari 500,5 juta penumpang pada 2024 menjadi hampir 550 juta pada 2025, sementara DJKA melaporkan ketersediaan angkutan umum perkotaan berbasis rel mencapai 2,82 juta penumpang per hari. Angka agregat nasional dalam satuan juta perjalanan untuk Tahun 2025 belum dipublikasikan.",https://katadata.co.id/berita/industri/67849d10bc005/kai-rilis-gapeka-2025-berlaku-1-februari-mendatang,katadata.co.id,False,True,True,OK,,2,0,2,"laporan kinerja 2025 Kementerian Perhubungan jumlah perjalanan kereta api | siaran pers Kementerian Perhubungan ""jumlah perjalanan kereta api"" 2025",4079,243,5.89
20260918_113127,2026-09-18T11:40:32,gemma-4-26B-A4B-it,serper,0.0,55,361,Pertahanan,BADAN INTELIJEN NEGARA,KP 02.04.02 - Cakupan deteksi dini Intelijen,100,persen,True,False,True,True,85,siaran_pers,2025,"Program berjalan, ditandai dengan adanya siaran pers Kemenko Polkam pada Desember 2025 mengenai evaluasi intelijen untuk mendukung kemampuan deteksi dan pencegahan dini. Selain itu, BIN melakukan penguatan sistem peringatan dini (early warning system) terkait ancaman kesehatan nasional pada tahun 2025. Aktivitas deteksi dini juga terus dipromosikan melalui kanal resmi BIN sebagai strategi kunci perlindungan ancaman siber.","Program tetap berjalan, ditandai dengan aktivitas deteksi dini yang dikonfirmasi langsung oleh pejabat BIN, termasuk pengakuan bahwa potensi kerusuhan dalam aksi unjuk rasa Agustus 2025 sudah terdeteksi lebih dulu, serta penguatan sistem peringatan dini lintas sektor lewat kerja sama resmi dengan kementerian/lembaga lain sepanjang Tahun 2025. Namun karena sifat kelembagaan BIN yang tertutup, tidak ditemukan publikasi resmi di domain bin.go.id yang memuat angka atau laporan capaian cakupan deteksi dini untuk Tahun 2025, jadi bukti yang ada sifatnya pernyataan pejabat/rilis lembaga mitra, bukan laporan statistik BIN sendiri.",https://www.facebook.com/PolkamRI/posts/kemenko-polkam-fokus-evaluasi-intelijen-dan-penyusunan-proyeksi-2026siaran-pers-/1194500836154004/,www.facebook.com,False,True,True,OK,,2,0,2,laporan kinerja 2025 Badan Intelijen Negara deteksi dini | siaran pers Badan Intelijen Negara deteksi dini 2025,3896,274,7.28
20260918_113127,2026-09-18T11:40:41,gemma-4-26B-A4B-it,serper,0.0,56,362,Birokrasi,KEMENTERIAN KOORDINATOR BIDANG PEREKONOMIAN,"KP 02.09.06 - Persentase penyempurnaan standar, kebijakan, dan peraturan perundang-undangan yang mendukung percepatan keanggotaan Indonesia ke OECD (2025 - 2029)",20,Persen,True,False,True,True,95,lkj,2025,"Program berjalan, ditandai dengan adanya laporan capaian kinerja triwulan II tahun 2025 pada Asisten Deputi Kerja Sama Ekonomi Multilateral serta kegiatan kunjungan kerja Menko Perekonomian ke Prancis dan Belgia untuk mengawal aksesi OECD yang menghasilkan rekomendasi penyempurnaan kebijakan dan regulasi. Dokumen laporan kinerja triwulan I tahun 2026 juga mengonfirmasi pelaksanaan penyempurnaan standar dan peraturan tersebut sebagai bagian dari target 2025-2029.","Program berjalan, ditandai dengan tercapainya tahapan konkret proses aksesi sepanjang 2025 yang substansinya memang berisi asesmen dan penyelarasan regulasi nasional terhadap instrumen hukum OECD. Initial Memorandum diserahkan kepada Sekjen OECD pada 3 Juni 2025, terdiri dari 32 bab yang mencakup asesmen regulasi, standar, dan praktik nasional terhadap 240 instrumen hukum OECD di 25 bidang kebijakan. Proses kemudian masuk tahap Technical Review, dengan koordinasi lewat Tim Nasional Aksesi OECD yang dibentuk melalui Keppres 30/2025 jo. Keppres 17/2024, dan rapat koordinasi lintas kementerian terus digelar hingga akhir 2025. Angka persentase capaiannya untuk 2025 belum dipublikasikan secara eksplisit.",https://kinerja.ekon.go.id/perencanaan/download/narasi_kinerja_tw2-1595-2025-Z4aPo.pdf,kinerja.ekon.go.id,True,True,True,OK,,3,0,3,"laporan kinerja 2025 Kemenko Perekonomian penyempurnaan standar kebijakan OECD | site:ekon.go.id ""OECD"" ""penyempurnaan standar"" ""kebijakan"" 2025 | site:ekon.go.id ""OECD"" ""penyempurnaan"" 2025",6078,328,8.57
20260918_113127,2026-09-18T11:40:45,gemma-4-26B-A4B-it,serper,0.0,57,366,Industri,KEMENTERIAN KOORDINATOR BIDANG PEREKONOMIAN,KP 05.02.03 - Nilai PMA dan PMA di KEK Galang Batang,"13,80",Triliun Rupiah,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan adanya penetapan target kinerja investasi pada KEK Galang Batang untuk Triwulan I dan II tahun 2025 dalam dokumen capaian kinerja Kemenko Perekonomian. Dokumen tersebut menunjukkan adanya pemantauan realisasi investasi yang sedang berlangsung di kawasan tersebut pada tahun berjalan.","Program berjalan, ditandai dengan capaian investasi yang dilaporkan melampaui target 2025. Kepala Administrator KEK Galang Batang Vita Budhi Sulistyo menyatakan investasi di kawasan tersebut sepanjang 2025 mencapai sekitar Rp15,6 triliun dan menjadi penyumbang investasi terbesar di wilayah Bintan, dengan tambahan sekitar Rp4,08 triliun pada triwulan I 2026 serta penyerapan lebih dari 5.000 tenaga kerja. Data lain dari Administrator KEK menyebut realisasi investasi kumulatif mencapai Rp34 triliun dengan proyeksi Rp36,25 triliun pada 2027 dari 26 pelaku usaha, sehingga perlu dicermati apakah angka yang dipakai bersifat tahunan atau kumulatif.",https://kinerja.ekon.go.id/perencanaan/download/narasi_kinerja_tw1-2062-2025-6QgoW.pdf,kinerja.ekon.go.id,True,True,True,OK,,1,0,1,laporan kinerja 2025 Kemenko Perekonomian investasi KEK Galang Batang,2261,198,4.02
20260918_113127,2026-09-18T11:40:53,gemma-4-26B-A4B-it,serper,0.0,58,376,Sosial,KEMENTERIAN LINGKUNGAN HIDUP/BADAN PENGENDALIAN LINGKUNGAN HIDUP,PP 02.17 - Indeks Daya Dukung dan Daya Tampung Lingkungan Hidup,567,Indeks,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan adanya Keputusan Menteri Lingkungan Hidup/Kepala Badan Pengendalian Lingkungan Hidup Nomor 916 Tahun 2025 tentang Penetapan Daya Dukung Daya Tampung KLH/BPLH. Selain itu, terdapat unit kerja khusus Pokja Daya Dukung dan Daya Tampung Lingkungan Hidup yang aktif dalam struktur organisasi K/L pada tahun 2025.","Program berjalan, ditandai dengan ditetapkannya kebijakan nasional D3TLH melalui keputusan menteri pada 2025 dan sudah adanya penetapan kebijakan D3TLH di tingkat provinsi. Pada 23 Juni 2025, KLH/BPLH resmi menetapkan kebijakan nasional mengenai batas kemampuan alam Indonesia dalam menopang pembangunan melalui Surat Keputusan Menteri Lingkungan Hidup/Kepala BPLH Nomor 916 Tahun 2025, dan sebanyak 12 provinsi telah menetapkan kebijakan D3TLH masing-masing, di antaranya Jawa Barat, DI Yogyakarta, Maluku, Kalimantan Timur, dan Gorontalo. KLH juga menerbitkan Statistik Lingkungan Hidup Volume I Tahun 2025 sebagai publikasi statistik tahunan resmi. Nilai indeks realisasi 2025 belum ditemukan dipublikasikan terpisah.",https://jdih.kemenlh.go.id/detail/keputusan-menteri-lingkungan-hidupkepala-badan-pengendalian-lingkungan-hidup-nomor-916-tahun-2025,jdih.kemenlh.go.id,True,True,True,OK,,3,1,3,"laporan kinerja 2025 Kementerian Lingkungan Hidup Badan Pengendalian Lingkungan Hidup Indeks Daya Dukung dan Daya Tampung Lingkungan Hidup | site:kemenlh.go.id ""Indeks Daya Dukung dan Daya Tampung Lingkungan Hidup"" 2025 | ""Indeks Daya Dukung dan Daya Tampung Lingkungan Hidup"" 2025 Kementerian Lingkungan Hidup",5475,334,8.41
20260918_113127,2026-09-18T11:41:01,gemma-4-26B-A4B-it,serper,0.0,59,378,Industri,KEMENTERIAN LINGKUNGAN HIDUP/BADAN PENGENDALIAN LINGKUNGAN HIDUP,"PP 08.03 - Persentase penurunan potensi kerugian ekonomi akibat perubahan iklim terhadap PDB (%) pada empat sektor prioritas(kelautan dan pesisir, air, pertanian dan kesehatan",135,persen,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan pelaksanaan Program Kampung Iklim (ProKlim) tahun 2025 yang mencakup aksi adaptasi dan mitigasi perubahan iklim di 1.327 lokasi melalui Sistem Registri Nasional (SRN-PPI). Selain itu, terdapat keterlibatan aktif KLH/BPLH dalam forum internasional COP30 pada November 2025 untuk menegaskan aksi nyata perubahan iklim Indonesia.","Program berjalan, ditandai dengan beroperasinya unit pengampu adaptasi iklim di KLH/BPLH sepanjang Tahun 2025 beserta pelaporan kinerjanya. KLH/BPLH menerbitkan Laporan Kinerja Tahun 2025 untuk unit Eselon II pada Januari 2026, termasuk Direktorat Adaptasi Perubahan Iklim di bawah Deputi Bidang Pengendalian Perubahan Iklim dan Tata Kelola Nilai Ekonomi Karbon. Pelaksanaan di tingkat tapak juga terdokumentasi melalui Program Kampung Iklim Tahun 2025, dengan 1.327 lokasi terdaftar pada Sistem Registri Nasional Pengendalian Perubahan Iklim yang tersebar di 33 provinsi, 163 kabupaten, dan 59 kota, dan Menteri LH mengaitkannya dengan penguatan ketahanan sektor air, pangan, energi, kesehatan, ekosistem, dan penanggulangan bencana sejalan dengan mandat NDC dan Peraturan Presiden Nomor 110 Tahun 2025. ProKlim di sini berfungsi sebagai indikasi program berjalan, bukan sebagai pengukuran indikator.",https://kemenlh.go.id/news/detail/menteri-lh-anugerahkan-proklim-2025-aksi-komunitas-dari-desa-ke-kota-perkuat-ketahanan-iklim-dan-turunkan-emisi,kemenlh.go.id,True,True,True,OK,,3,0,3,"laporan kinerja 2025 KLHK persentase penurunan potensi kerugian ekonomi akibat perubahan iklim | siaran pers KLHK kegiatan mitigasi adaptasi perubahan iklim 2025 | site:kemenlh.go.id ""perubahan iklim"" 2025",6580,316,8.13
20260918_113127,2026-09-18T11:41:07,gemma-4-26B-A4B-it,serper,0.0,60,379,Birokrasi,KEJAKSAAN REPUBLIK INDONESIA,PP 07.04 - Persentase peningkatan pengendalian perkara,61,persen,True,False,True,True,95,lkj,2025,"Program berjalan, ditandai dengan adanya dokumen Laporan Kinerja (LKj) Triwulan I Tahun 2025 di tingkat satuan kerja dan kegiatan penguatan pengendalian perkara oleh Staf Ahli Jaksa Agung pada Desember 2025. Selain itu, terdapat dokumen regulasi internal Kejaksaan tahun 2025 yang secara eksplisit mencantumkan target indikator pengendalian perkara sebesar 61% sesuai RPJMN 2025-2029.","Program berjalan dan sudah ada angka capaiannya, ditandai dengan dilaporkannya indikator ini dalam dokumen kinerja resmi Kejaksaan Tahun 2025. Dalam laporan kinerja yang memuat capaian Kejaksaan RI, indikator Persentase peningkatan pengendalian perkara tercatat terealisasi 83,75 persen dari target Perjanjian Kinerja 2025 sebesar 70 persen, jauh di atas target RPJMN 2025 sebesar 61 persen. Dokumen perencanaan Kejaksaan juga secara eksplisit menurunkan Kegiatan Pembangunan RPJMN berupa Penguatan Kelembagaan dan Fungsi Penuntut Umum sebagai Pengendali Perkara ke dalam tiga proyek priorita",https://kejari-bandung.kejaksaan.go.id/berita/s/laporan-kinerja-lkj-triwulan-i-tahun-2025-9980c,kejari-bandung.kejaksaan.go.id,True,True,True,OK,,2,0,2,"laporan kinerja 2025 Kejaksaan Republik Indonesia pengendalian perkara | site:kejaksaan.go.id ""pengendalian perkara"" 2025",4103,269,5.1
20260918_113127,2026-09-18T11:41:10,gemma-4-26B-A4B-it,serper,0.0,61,381,Sosial,KEMENTERIAN DALAM NEGERI,PP 04.17 - Persentase anak berusia 0-4 tahun yang memiliki akta kelahiran,96,persen,True,False,True,True,95,siaran_pers,2025,"Program berjalan, ditandai dengan laporan Ditjen Dukcapil Kemendagri yang menyatakan kepemilikan akta kelahiran bagi anak usia 0-4 tahun telah mencapai 96,02 persen pada tahun 2025. Layanan administrasi kependudukan terus diintegrasikan untuk memastikan target capaian terpenuhi.","Program berjalan, ditandai dengan pemaparan capaian kinerja Ditjen Dukcapil untuk tahun anggaran 2025 dalam forum resmi kementerian. Dalam Rakornas Dukcapil 2026 di Jakarta pada 3 Agustus 2026, Dirjen Dukcapil memaparkan bahwa kepemilikan akta kelahiran anak usia 0-4 tahun mencapai 96,02 persen, sedikit di atas target 2025 sebesar 96. Sepanjang 2025, Dukcapil menerbitkan 7,1 juta akta kelahiran, dengan realisasi anggaran 99,42 persen dari pagu Rp1,195 triliun, dan layanan jemput bola melalui GISA, pelayanan tanggap bencana, serta layanan bagi penyandang disabilitas terus diperluas.",https://dukcapil.kemendagri.go.id/blog/read/ditjen-dukcapil-lampaui-target-kinerja-2025-layanan-data-kependudukan-kian-terintegrasi,dukcapil.kemendagri.go.id,True,True,True,OK,,1,0,1,laporan kinerja 2025 Kementerian Dalam Negeri persentase anak 0-4 tahun memiliki akta kelahiran,2284,217,3.35
