run_id,timestamp,model,backend,temperature,row_no,id,sektor,kl,sub_indikator,target_2025,satuan,gold,gold_suspect,pred,benar,confidence,source_type,evidence_year,summary_pred,summary_gold,source_url_pred,domain,domain_goid,url_dari_search,pakai_template,status,error,n_search,n_search_gagal,n_query,queries_str,in_tok,out_tok,latency_s
20260917_150324,2026-09-17T15:05:29,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,1,12,Kesehatan,KEMENTERIAN KESEHATAN,KP 02.12.08 - Kabupaten/kota yang mendeklarasikan 5 Pilar STBM,30,kab/kota,True,False,True,True,85,media,2025,"Program berjalan, ditandai dengan deklarasi 5 Pilar STBM di Kota Malang pada 1 Oktober 2025 dan verifikasi di Kecamatan Prambanan, Klaten, serta kegiatan di Kabupaten Sleman yang melibatkan pemerintah daerah dan puskesmas.","Program berjalan, ditandai dengan penetapan alokasi anggaran daerah untuk survei verifikasi 5 pilar dan deklarasi level provinsi/kabupaten/kota.",https://malangkota.go.id/2025/10/01/verifikator-stbm-5-pilar-kunjungi-kota-malang/,malangkota.go.id,True,True,True,OK,,3,2,3,laporan kinerja 2025 KEMENTERIAN KESEHATAN STBM 5 pilar deklarasi | laporan kinerja 2025 KEMENTERIAN KESEHATAN deklarasi 5 pilar STBM [site:kemenkes.go.id] | siaran pers KEMENTERIAN KESEHATAN 2025 deklarasi 5 pilar STBM [site:kemenkes.go.id],6066,320,0.52
20260917_150324,2026-09-17T15:11:27,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,34,233,Kesehatan,KEMENTERIAN KESEHATAN,KP 04.11.01 - Cakupan antenatal care (ANC) sesuai standar (12T),63,persen,True,False,False,False,90,tidak_ada,tidak_ada,"Program belum berjalan, ditandai dengan tidak ditemukannya bukti konkret pelaksanaan kegiatan ANC 12T pada 2025 di dokumen LKj/LAKIP 2025 Kemenkes, siaran pers resmi, atau sumber lain yang mengonfirmasi kegiatan fisik atau teknis. Hanya ditemukan dokumen rencana strategis dan profil kesehatan yang tidak menyertakan capaian aktual 2025.","Program berjalan, ditandai dengan pemberlakuan pedoman teknis 12T untuk menggantikan standar sebelumnya di dalam Rencana Aksi Program Direktorat Jenderal terkait dan diintegrasikan pada pedoman layanan fasilitas kesehatan/puskesmas.",tidak_ada,,False,False,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kesehatan ANC 12T cakupan | siaran pers Kementerian Kesehatan 2025 ANC 12T cakupan [site:kemkes.go.id] | LAKIP 2025 Kementerian Kesehatan ANC 12T cakupan [site:kemkes.go.id],7653,321,8.84
20260917_150324,2026-09-17T15:11:37,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,35,236,Kesehatan,KEMENTERIAN KESEHATAN,KP 04.11.01 - Cakupan KF lengkap sesuai standar,35,persen,True,False,False,False,90,tidak_ada,tidak_ada,"Program belum berjalan, ditandai dengan tidak ditemukannya bukti konkret pelaksanaan kegiatan pemerintah terkait cakupan KF lengkap sesuai standar pada tahun 2025 di dokumen resmi Kementerian Kesehatan, termasuk LAKIP 2025, siaran pers, atau laporan kinerja yang melaporkan capaian aktual. Hanya ditemukan dokumen pedoman dan data tahun sebelumnya.","Program berjalan dan melampaui target, ditandai dengan capaian kinerja Cakupan KF lengkap sesuai standar sebesar 74,71% dari target 35% (capaian kinerja 213,46%) sebagaimana termuat dalam LAKIP Ditjen Kesprimkom Tahun 2025, sumber data Komdat Kesmas. Penerapan di level provinsi juga menunjukkan tren serupa yang mencatat capaian di atas baseline 2024.",tidak_ada,,False,False,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kesehatan kunjungan nifas KF lengkap standar nifas | siaran pers Kementerian Kesehatan 2025 kunjungan nifas KF lengkap standar pelayanan [site:kemkes.go.id] | LAKIP 2025 Kementerian Kesehatan kunjungan nifas KF lengkap cakupan [site:kemkes.go.id],7585,341,10.19
20260917_150324,2026-09-17T15:11:47,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,36,243,Kesehatan,KEMENTERIAN KESEHATAN,KP 04.11.02 - Persentase ibu hamil kurang energi kronis (KEK),15,persen,True,False,True,True,90,bappenas,2025,"Program berjalan, ditandai dengan penerbitan Keputusan Dirjen Kesehatan Promosi dan Kesehatan Nomor 576 Tahun 2025 yang menyebutkan data risiko KEK pada ibu hamil berdasarkan pengukuran LILA, serta program pemberian PMT lokal untuk ibu hamil KEK yang dilaksanakan secara rutin di tingkat fasilitas kesehatan.","Program berjalan, ditandai dengan capaian kinerja Persentase Ibu Hamil Kurang Energi Kronis (KEK) sebesar 9,7% dari target 15% (capaian kinerja 154,6%) sebagaimana termuat dalam LAKIP Ditjen Kesprimkom Tahun 2025, sumber data Sigizi Kesga. Meski demikian, disparitas antar provinsi masih tinggi, dengan 17 provinsi belum mencapai target tahun 2025.",https://kesprimkom.kemkes.go.id/assets/uploads/contents/others/2025kepdirjenkesprimkom576.pdf,kesprimkom.kemkes.go.id,True,True,True,OK,,3,1,3,laporan kinerja 2025 Kementerian Kesehatan KEK hamil gizi ibu LILA rendah | siaran pers Kementerian Kesehatan 2025 KEK ibu hamil LILA rendah [site:kemkes.go.id] | Kementerian Kesehatan program 2025 gizi ibu hamil KEK LILA [site:kemkes.go.id],6785,340,9.18
20260917_150324,2026-09-17T15:11:57,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,37,250,Kesehatan,KEMENTERIAN KESEHATAN,KP 04.11.03 - Persentase fasyankes melaksanakan pelayanan kesehatan penyakit akibat kerja,10,persen,True,False,False,False,90,bappenas,2025,"Program belum berjalan, ditandai dengan tidak ditemukannya bukti konkret kegiatan pelayanan kesehatan penyakit akibat kerja di fasyankes pada tahun 2025. Hanya ditemukan dokumen rencana strategis 2025-2029 dan informasi umum tentang PAK, tanpa indikasi pelaksanaan kegiatan fisik atau teknis di tahun 2025.","Program berjalan namun belum mencapai target, ditandai dengan capaian kinerja Persentase Fasyankes Melaksanakan Pelayanan Kesehatan Penyakit Akibat Kerja sebesar 1,8% dari target 10% (capaian kinerja 18%) sebagaimana termuat dalam Laporan Kinerja Direktorat Promkeskom Tahun 2025.",https://kesprimkom.kemkes.go.id/assets/uploads/contents/others/PMK_No._12_Th_2025_ttg_Rencana_Strategis_Kementerian_Kesehatan_Th_2025-2029.pdf,kesprimkom.kemkes.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kesehatan penyakit akibat kerja layanan fasyankes | siaran pers Kementerian Kesehatan 2025 penyakit akibat kerja pelayanan fasyankes [site:kemkes.go.id] | program pelayanan kesehatan penyakit akibat kerja fasyankes 2025 Kemenkes [site:kemkes.go.id],7399,379,9.93
20260917_150324,2026-09-17T15:12:06,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,38,251,Kesehatan,KEMENTERIAN KESEHATAN,KP 04.11.03 - Persentase lansia yang mendapatkan skrining kesehatan sesuai standar,50,persen,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan pelaksanaan Program Cek Kesehatan Gratis (CKG) 2025 oleh Kemenkes yang mencakup skrining kesehatan lansia, termasuk di posyandu dan panti lansia, serta kegiatan Hari Lanjut Usia Nasional 2025 yang melibatkan pemeriksaan kesehatan bagi lansia.","Program berjalan, ditandai dengan capaian kinerja Persentase Lanjut Usia yang Mendapatkan Skrining Kesehatan Sesuai Standar sebesar 87,9% dari target 50% (capaian kinerja 175%) sebagaimana termuat dalam LAKIP Direktorat Pelayanan Kesehatan Kelompok Rentan Tahun 2025, sumber data Komdat Kesmas.",https://www.kemkes.go.id/id/50-juta-warga-ikut-cek-kesehatan-gratis-kemenkes-ungkap-masalah-kesehatan-masyarakat,www.kemkes.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kesehatan skrining lansia cek kesehatan lansia | skrining kesehatan lansia 2025 Kementerian Kesehatan [site:kemkes.go.id] | program skrining kesehatan lansia 2025 Kementerian Kesehatan [site:kemkes.go.id],7664,349,9.72
20260917_150324,2026-09-17T15:12:14,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,39,254,Kesehatan,KEMENTERIAN KESEHATAN,"KP 04.11.03 - Persentase lanjut usia dengan ketergantungan sedang, berat, dan total mendapatkan perawatan jangka panjang (PJP)",10,persen,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan implementasi model perawatan jangka panjang lansia di Puskesmas Selemadeg Barat, Kabupaten Tabanan, yang ditayangkan dalam acara Lansia Bahagia Bersama Keluarga oleh Kemenkes pada 2025.","Program berjalan dan jauh melampaui target, ditandai dengan capaian kinerja Persentase Lanjut Usia dengan Ketergantungan Sedang, Berat, dan Total Mendapatkan Perawatan Jangka Panjang (PJP) sebesar 61% dari target 10% (capaian kinerja 610%) sebagaimana termuat dalam LAKIP Direktorat Pelayanan Kesehatan Kelompok Rentan Tahun 2025.",https://kemkes.go.id/id/lansia-bahagia-bersama-keluarga,kemkes.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 KEMENTERIAN KESEHATAN persentase lansia ketergantungan perawatan jangka panjang PJP | perawatan jangka panjang lansia KEMENTERIAN KESEHATAN 2025 implementasi [site:kemkes.go.id] | perawatan jangka panjang lansia Puskesmas Selemadeg Barat Tabanan 2025 [site:kemkes.go.id],7217,313,8.09
20260917_150324,2026-09-17T15:12:24,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,40,261,Pendidikan,KEMENTERIAN AGAMA,PP 04.03 - Persentase satuan pendidikan formal pesantren yang memperoleh hasil asesmen minimal jayyid,10,persen,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan pelaksanaan asesmen penjaminan mutu eksternal terhadap 24 lembaga Ma'had Aly dan 20 lembaga pesantren formal di Jawa Timur pada tahun 2025, yang mencakup penilaian terhadap kualitas satuan pendidikan dengan hasil minimal 'jayyid'.","Program berjalan, ditandai dengan terkonfirmasinya pelaksanaan asesmen terhadap satuan pendidikan formal pesantren beserta pelaporan hasilnya pada Tahun 2025, dengan realisasi 68,13% dari target nasional 10,00% sebagaimana tercantum dalam Laporan Kinerja Kementerian Agama Tahun 2025. Indikator ini merupakan bagian dari Sasaran Program pendidikan keagamaan yang berkualitas di bawah Prioritas Nasional Pendidikan Keagamaan yang Berkualitas. Capaian kinerja tercatat sebesar 681,30%, namun dalam laporan angka tersebut dibatasi menjadi 120% mengikuti ketentuan batas atas capaian kinerja. Rincian daftar satuan pendidikan formal pesantren yang memperoleh hasil asesmen minimal jayyid maupun sebarannya per wilayah belum dipublikasikan.",https://kemenag.go.id/nasional/ini-hasil-asesmen-penjaminan-mutu-24-mahad-aly-INvNe,kemenag.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 KEMENTERIAN AGAMA asesmen jayyid pesantren | asesmen jayyid satuan pendidikan pesantren KEMENTERIAN AGAMA 2025 [site:kemenag.go.id] | hasil asesmen penjaminan mutu pesantren 2025 KEMENTERIAN AGAMA [site:kemenag.go.id],7800,326,9.52
20260917_150324,2026-09-17T15:12:33,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,41,262,Sosial,KEMENTERIAN AGAMA,PP 08.01 - Indeks Kerukunan Umat Beragama (IKUB),"76,77",-,True,False,True,True,95,lkj,2025,"Program berjalan, ditandai dengan hasil survei nasional Indeks Kerukunan Umat Beragama (IKUB) 2025 yang mencapai 77,89, dilaporkan oleh Kementerian Agama melalui situs resmi dan siaran pers di berbagai kanwil.","Program berjalan, ditandai dengan terkonfirmasinya pelaksanaan pengukuran Indeks Kerukunan Umat Beragama secara nasional pada Tahun 2025 dengan realisasi 77,89 dari target 76,77 (capaian 101,46%) sebagaimana tercantum dalam Laporan Kinerja Kementerian Agama Tahun 2025. Pengukuran tersebut terkonfirmasi melalui publikasi resmi Kementerian Agama, yang menyatakan bahwa hasil diperoleh dari Survei Evaluasi Kerukunan Umat Beragama 2025 yang dilaksanakan bersama Pusat Pendidikan dan Pelayanan Masyarakat (P3M) Universitas Indonesia dan dirilis pada kegiatan Refleksi 2025 dan Proyeksi 2026 di Jakarta pada Desember 2025. Pengukuran menggunakan tiga dimensi utama, yaitu toleransi (88,82), kesetaraan (79,35), dan kebersamaan (65,49). Indikator ini berada di bawah Program Prioritas Penguatan Kerukunan Umat Beragama dan Layanan Keagamaan Transformatif, yang pada indikator lainnya yakni Indeks Layanan Keagamaan terealisasi 86,77 dari target 87,11 (capaian 99,61%).",https://kemenag.go.id/indeks-keagamaan,kemenag.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 KEMENTERIAN AGAMA indeks kerukunan umat beragama | laporan kinerja 2025 KEMENTERIAN AGAMA indeks kerukunan umat beragama [site:kemenag.go.id] | Indeks Kerukunan Umat Beragama 2025 capaian Kementerian Agama [site:kemenag.go.id],7687,290,9.55
20260917_150324,2026-09-17T15:12:46,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,42,273,Pendidikan,KEMENTERIAN KETENAGAKERJAAN,KP 04.07.03 - Persentase lulusan pelatihan vokasi setahun terakhir yang bekerja atau berwirausaha,44,persen,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan capaian persentase lulusan vokasi yang bekerja atau berwirausaha sebesar 48 persen dalam Laporan Kinerja 2025 Kementerian Ketenagakerjaan, yang mencatat realisasi kinerja pada tahun 2025.","Program berjalan, ditandai dengan terkonfirmasinya pengukuran dan pelaporan indikator lulusan pelatihan vokasi yang bekerja atau berwirausaha dalam waktu kurang dari 12 bulan sebagai salah satu komponen Indeks Pembangunan Ketenagakerjaan (IPK) Tahun 2025, dengan realisasi 43,46% dari target 44% (sekitar 98,77% dari target) sebagaimana tercantum dalam Laporan Kinerja Kementerian Ketenagakerjaan Tahun 2025. Indikator ini diberi bobot 20 dan menyumbang nilai indeks sebesar 18,11 terhadap capaian IPK Tahun 2025 yang terealisasi 74,23 dari target 70,14 (capaian 105,83%)",https://ppid.kemnaker.go.id/uploads/LAPORAN_KINERJA_2025.pdf,ppid.kemnaker.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 KEMENTERIAN KETENAGAKERJAAN persentase lulusan pelatihan vokasi bekerja atau berwirausaha | persentase lulusan vokasi bekerja atau berwirausaha 2025 KEMENTERIAN KETENAGAKERJAAN [site:ppid.kemnaker.go.id] | siaran pers lulusan vokasi bekerja atau berwirausaha 2025 KEMENTERIAN KETENAGAKERJAAN [site:kemnaker.go.id],7557,336,12.68
20260917_150324,2026-09-17T15:12:59,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,43,275,Industri,KEMENTERIAN KETENAGAKERJAAN,KP 04.07.04 - Jumlah pekerja pada perusahaan yang menerapkan perlindungan hak-hak pekerja dan dialog sosial,13.289.510,orang,True,False,True,True,95,lkj,2025,"Program berjalan, ditandai dengan pencapaian realisasi jumlah pekerja pada perusahaan yang menerapkan perlindungan hak-hak pekerja dan dialog sosial sebesar 13.482.449 orang pada tahun 2025, melampaui target 13.289.510 orang, sebagaimana tercantum dalam Laporan Kinerja Kementerian Ketenagakerjaan 2025 yang terbit awal 2026.","Program berjalan, ditandai dengan terkonfirmasinya pelaksanaan pembinaan dan fasilitasi penerapan Peraturan Perusahaan (PP)/Perjanjian Kerja Bersama (PKB) beserta penguatan dialog sosial di tingkat perusahaan, dengan realisasi jumlah pekerja pada perusahaan yang menerapkan perlindungan hak-hak pekerja dan dialog sosial sebesar 13.482.449 orang dari target 13.289.510 orang (capaian 101,45%) sebagaimana dilaporkan dalam Laporan Kinerja Kementerian Ketenagakerjaan Tahun 2025. Capaian ini bertaut dengan indikator jumlah perusahaan yang memiliki PP/PKB yang juga terealisasi melampaui target, yaitu 51.031 perusahaan dari target 48.835 perusahaan.",https://ppid.kemnaker.go.id/uploads/LAPORAN_KINERJA_2025.pdf,ppid.kemnaker.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 KEMENTERIAN KETENAGAKERJAAN perlindungan hak pekerja dialog sosial | Laporan Kinerja Kementerian Ketenagakerjaan 2025 perlindungan hak pekerja dialog sosial [site:ppid.kemnaker.go.id] | Kementerian Ketenagakerjaan 2025 program perlindungan hak pekerja dialog sosial capaian [site:ppid.kemnaker.go.id],7487,362,13.18
20260917_150324,2026-09-17T15:13:07,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,44,287,Sosial,KEMENTERIAN SOSIAL,KP 06.03.02 - Jumlah penerima manfaat Kartu Usaha Afirmatif yang berusaha atau bekerja sebagai buruh/karyawan,1.000.000,jiwa/tahun,False,False,False,True,90,tidak_ada,tidak_ada,"Program belum berjalan, ditandai dengan tidak ditemukannya bukti konkret pelaksanaan kegiatan usaha afirmatif pada 2025 di LKj 2025, siaran pers resmi Kementerian Sosial, atau sumber resmi lainnya. Hanya ditemukan dokumen perencanaan dan renstra tahun 2025–2029 yang menyebutkan indikator tersebut sebagai target masa depan.","Program belum berjalan, ditandai dengan tidak ditemukannya bukti pelaksanaan pada 2025. Saat ini, masih berlangsungnya tahap perencanaan dan penyiapan implementasi hingga awal 2026. Rapat Tingkat Menteri yang dipimpin Menko Pemberdayaan Masyarakat pada 26 September 2025 masih membahas perencanaan Program Kartu Kesejahteraan dan Kartu Usaha Afirmatif sebagai bagian dari Program Hasil Terbaik Cepat, dengan Kemensos menegaskan basis data DTSEN dan Kementerian Koperasi dan UMKM menyiapkan platform SAPA UMKM. Pada 12 Februari 2026, BPKP masih melakukan kajian dan koordinasi lintas perangkat daerah untuk mendukung kesiapan implementasi Program Kartu Kesejahteraan dan Kartu Usaha Afirmatif di daerah. Kartu Usaha Afirmatif juga baru ditetapkan sebagai salah satu Proyek Strategis Nasional baru dalam RKP 2026. Tidak ditemukan publikasi resmi yang menunjukkan adanya penerima manfaat KUA pada 2025, sehingga target 1.000.000 jiwa tahun 2025 belum terverifikasi terlaksana.",,,False,False,True,OK,,3,2,3,laporan kinerja 2025 KEMENTERIAN SOSIAL usaha afirmatif penerima manfaat | laporan kinerja 2025 KEMENTERIAN SOSIAL penerima manfaat usaha afirmatif [site:kemensos.go.id] | siaran pers KEMENTERIAN SOSIAL 2025 usaha afirmatif penerima manfaat [site:kemensos.go.id],5875,308,7.61
20260917_150324,2026-09-17T15:13:18,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,45,289,Infrastruktur,KEMENTERIAN KELAUTAN DAN PERIKANAN,KP 02.06.03 - Indeks Operasi Armada Pengawasan Sumber Daya Kelautan dan Perikanan,92,nilai,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan laporan kinerja triwulan II dan III Tahun 2025 dari Direktorat Jenderal Pengawasan Sumber Daya Kelautan dan Perikanan (PSDKP) KKP yang mencatat capaian Indeks Operasi Armada Pengawasan Sumber Daya Kelautan dan Perikanan, serta disebutkan dalam dokumen Rencana Strategis 2025-2029 dengan target 92.","Program berjalan, ditandai dengan terkonfirmasinya pelaksanaan operasi armada pengawasan sumber daya kelautan dan perikanan beserta pengukuran dan pelaporan indeks kinerjanya pada Tahun 2025, dengan realisasi sebesar 95,73 dari target Tahun 2025 sebesar 92 atau tercapai 104,05% sebagaimana tercantum dalam Laporan Kinerja Kementerian Kelautan dan Perikanan Tahun 2025. Indeks tersebut merupakan indeks komposit yang dihitung dari rata-rata tiga komponen operasi, yaitu indeks kinerja kapal pengawas sebesar 96,42, indeks kinerja speedboat pengawas sebesar 94,02, dan indeks kinerja pesawat patroli sebesar 96,76, sehingga capaian mencerminkan berjalannya operasi pengawasan pada ketiga moda armada sepanjang Tahun 2025. Laporan mencatat realisasi tersebut menurun 1,91 poin dibandingkan capaian tahun sebelumnya sebesar 97,64, dan bila dibandingkan dengan target Renstra Ditjen PSDKP Tahun 2025-2029 sebesar 96 maka tercapai 99,72%. Rincian jumlah hari operasi maupun sebaran wilayah operasi per armada tidak diuraikan dalam bagian capaian indikator.",https://kkp.go.id/download-pdf-akuntabilitas-kinerja/akuntabilitas-kinerja-pelaporan-kinerja-laporan-kinerja-ditjen-psdkp-tw-ii-tahun-2025.pdf,kkp.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 KEMENTERIAN KELAUTAN DAN PERIKANAN indeks operasi armada pengawasan sumber daya kelautan perikanan | laporan kinerja tahun 2025 KEMENTERIAN KELAUTAN DAN PERIKANAN indeks operasi armada pengawasan laut [site:kkp.go.id] | indeks operasi armada pengawasan sumber daya kelautan perikanan capaian 2025 KKP [site:kkp.go.id],8213,397,10.65
20260917_150324,2026-09-17T15:13:27,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,46,304,Birokrasi,KEMENTERIAN KELAUTAN DAN PERIKANAN,KP 02.22.01 - Proporsi tangkapan jenis ikan yang berada pada batas biologis yang aman,≤80,persen,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan pelaporan kinerja tahunan Direktorat Jenderal Perikanan Tangkap KKP yang menyebutkan perhitungan dan pemantauan IKU 'Proporsi Tangkapan Jenis Ikan yang Berada pada Batas Biologis yang Aman' dalam Laporan Kinerja Tahun 2025, serta kegiatan pengelolaan perikanan berkelanjutan yang dilakukan secara terintegrasi.","Program berjalan, ditandai dengan capaian realisasi Tahun 2025 sebesar 61,19% (masih dalam batas aman, target ≤80%), sebagaimana dipublikasikan dalam Laporan Kinerja instansi pengampu indikator. Indikator ini juga tercantum sebagai target resmi dalam dokumen perencanaan kinerja Tahun 2025, dengan instrumen pengukuran berupa pelaporan logbook penangkapan ikan, pemantauan oleh observer di atas kapal, dan penghitungan alokasi kuota sumber daya ikan. Pelaksanaan di lapangan turut didukung kebijakan Penangkapan Ikan Terukur berbasis kuota.",https://kkp.go.id/download-pdf-akuntabilitas-kinerja/akuntabilitas-kinerja-pelaporan-kinerja-laporan-kinerja-direktorat-jenderal-perikanan-tangkap-tahun-2025.pdf,kkp.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kelautan dan Perikanan proporsi tangkapan ikan batas biologis aman | proporsi tangkapan ikan batas biologis aman KKP 2025 kegiatan teknis [site:kkp.go.id] | kegiatan teknis pengelolaan perikanan berkelanjutan KKP 2025 batas biologis ikan [site:kkp.go.id],7942,377,9.01
20260917_150324,2026-09-17T15:13:36,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,47,309,Pangan,KEMENTERIAN KELAUTAN DAN PERIKANAN,KP 02.22.03 - Volume produksi olahan perikanan,"3,71",juta ton,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan pelaksanaan workshop daring untuk pengembangan produk olahan perikanan di tahun 2025 dan peluncuran produk hilirisasi perikanan oleh KKP, serta data produksi olahan yang dirilis hingga Oktober 2025.","Program berjalan dan capaiannya sudah dipublikasikan. Laporan Kinerja Tahun 2025 Direktorat Pengolahan, Ditjen PDSPKP (ditetapkan Januari 2026) mencantumkan Volume Produksi Olahan Perikanan sebagai indikator kinerja dengan target 3,71 juta ton dan realisasi prognosa 3,783 juta ton atau 101,89% dari target, serta menyebut capaian tersebut setara 86,49% terhadap target Renstra 2029 sebesar 4,37 juta ton.",https://kkp.go.id/news/news-detail/kkp-gencar-kenalkan-ratusan-produk-hilirisasi-kelautan-perikanan-qQB2.html,kkp.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kelautan dan Perikanan produksi olahan perikanan | produksi olahan perikanan 2025 Kementerian Kelautan dan Perikanan [site:kkp.go.id] | produksi olahan perikanan 2025 capaian KKP [site:kkp.go.id],7778,299,9.14
20260917_150324,2026-09-17T15:13:48,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,48,319,Pendidikan,KEMENTERIAN KOORDINATOR BIDANG PEMBANGUNAN MANUSIA DAN KEBUDAYAAN,PN 04 - Rata - rata lama sekolah penduduk usia di atas 15 tahun,"9,33",Tahun,True,False,False,False,90,bps_setkab,2025,"Program belum berjalan, ditandai dengan tidak ditemukannya bukti kegiatan konkret, laporan kinerja 2025, atau siaran pers dari Kemenko PMK yang melaporkan pelaksanaan kegiatan terkait peningkatan rata-rata lama sekolah penduduk usia di atas 15 tahun pada tahun 2025. Data yang muncul berasal dari BPS tahun 2025, tetapi tidak menunjukkan adanya program pemerintah aktif yang mengelola indikator tersebut.","Program berjalan, ditandai dengan terkonfirmasinya pengukuran dan publikasi rata-rata lama sekolah penduduk umur 15 tahun ke atas oleh Badan Pusat Statistik, dengan angka nasional tercatat sebesar 9,41 tahun sebagaimana ditampilkan pada tabel statistik resmi BPS menurut provinsi. Angka tersebut setara dengan penduduk Indonesia rata-rata menempuh pendidikan hingga menamatkan jenjang SMP atau sederajat. Capaian ini juga disampaikan Kepala BPS dalam peluncuran Indeks Daya Saing Daerah (IDSD) 2025, yang sekaligus menyoroti ketimpangan antarwilayah, dengan DKI Jakarta tercatat tertinggi pada 11,58 tahun dan Papua Pegunungan terendah pada 4,76 tahun. Pengukuran dilakukan secara rutin dan tersedia dalam rincian per provinsi, sementara pembandingan terhadap target nasional tidak dicantumkan dalam tabel statistik tersebut.",https://www.bps.go.id/id/statistics-table/2/MTQzMCMy/rata-rata-lama-sekolah-penduduk-umur-15-tahun-ke-atas-menurut-klasifikasi-desa.html,www.bps.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kemenko PMK rata rata lama sekolah penduduk di atas 15 tahun | laporan kinerja 2025 Kemenko PMK rata rata lama sekolah penduduk di atas 15 tahun [site:kemenkopmk.go.id] | siaran pers Kemenko PMK 2025 rata rata lama sekolah penduduk di atas 15 tahun [site:kemenkopmk.go.id],8011,410,12.44
20260917_150324,2026-09-17T15:14:00,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,49,324,Industri,"KEMENTERIAN USAHA MIKRO, KECIL, DAN MENENGAH",KP 03.03.02 - Proporsi kredit UMKM terhadap kredit perbankan,"21,6",persen,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan siaran pers Kemenkop UKM pada November 2025 yang menyebutkan penyaluran Kredit Usaha Rakyat (KUR) telah mencapai Rp238,7 triliun atau 83,2 persen dari plafon tahun 2025, menunjukkan aktivitas penyaluran kredit UMKM secara konkret selama tahun 2025.","Program berjalan, ditandai dengan penerbitan POJK Nomor 19 Tahun 2025 tentang Kemudahan Akses Pembiayaan kepada UMKM sebagai instrumen kebijakan pendukung. Data realisasi: menurut siaran pers OJK 10 Maret 2026 (Kepala Eksekutif Pengawas Perbankan OJK Dian Ediana Rae), penyaluran kredit UMKM per Januari 2026 tercatat Rp1.482,9 triliun atau sekitar 17,33 persen dari total penyaluran kredit/pembiayaan dan mengalami moderasi 0,53 persen (yoy). Angka 17,33 persen ini jauh di bawah target indikator 21,6 persen untuk 2025 dan menunjukkan tren menurun, sehingga program berjalan tetapi capaian indikator belum memenuhi target.",https://umkm.go.id/news/i5dil4qdikf6iy2hk68ab9y4,umkm.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 KEMENTERIAN USAHA MIKRO KECIL DAN MENENGAH kredit UMKM perbankan | laporan kinerja 2025 KEMENTERIAN USAHA MIKRO KECIL DAN MENENGAH kredit UMKM perbankan [site:umkm.go.id] | siaran pers KEMENTERIAN USAHA MIKRO KECIL DAN MENENGAH 2025 kredit UMKM perbankan [site:umkm.go.id],8072,355,12.31
